52.7,9,28,31.5,6.6,2.94,0.42,0.42,185,36,35.6
52.7,9,3,31.5,6.6,2.94,0.44,0.44,185,36,23.7
52.7,9,28,31.5,6.6,2.94,0.44,0.44,185,36,32.2
52.7,9,3,31.5,6.6,2.94,0.46,0.46,185,36,22.5
52.7,9,28,31.5,6.6,2.94,0.46,0.46,185,36,34.2
52.7,9,3,31.5,6.6,2.94,0.42,0.42,185,32,23.6
52.7,9,28,31.5,6.6,2.94,0.42,0.42,185,32,35.8
52.7,9,3,31.5,6.6,2.94,0.44,0.44,185,34,25.2
52.7,9,28,31.5,6.6,2.94,0.44,0.44,185,34,38.3
52.7,9,3,31.5,6.6,2.94,0.46,0.46,185,36,23.3
52.7,9,28,31.5,6.6,2.94,0.46,0.46,185,36,37.2
43.7,7.5,3,25,0.4,2.3,0.3,0.425,153,41,46.3
43.7,7.5,7,25,0.4,2.3,0.3,0.425,153,41,58.5
43.7,7.5,28,25,0.4,2.3,0.3,0.425,153,41,72.7
43.7,7.5,60,25,0.4,2.3,0.3,0.425,153,41,76.8
43.7,7.5,90,25,0.4,2.3,0.3,0.425,153,41,80.8
43.7,7.5,120,25,0.4,2.3,0.3,0.425,153,41,83.8
43.7,7.5,180,25,0.4,2.3,0.3,0.425,153,41,84.6
43.7,7.5,365,25,0.4,2.3,0.3,0.425,153,41,87.2
43.7,7.5,3,25,2.3,3.1,0.3,0.428,152,38,46.2
43.7,7.5,7,25,2.3,3.1,0.3,0.428,152,38,56.9
43.7,7.5,28,25,2.3,3.1,0.3,0.428,152,38,74.5
43.7,7.5,60,25,2.3,3.1,0.3,0.428,152,38,79.3
43.7,7.5,90,25,2.3,3.1,0.3,0.428,152,38,81.3
43.7,7.5,120,25,2.3,3.1,0.3,0.428,152,38,82.6
43.7,7.5,180,25,2.3,3.1,0.3,0.428,152,38,83.5
43.7,7.5,365,25,2.3,3.1,0.3,0.428,152,38,85.2
43.7,7.5,3,25,6.3,3.1,0.3,0.428,152,38,50.7
43.7,7.5,7,25,6.3,3.1,0.3,0.428,152,38,61
43.7,7.5,28,25,6.3,3.1,0.3,0.428,152,38,79.5
43.7,7.5,60,25,6.3,3.1,0.3,0.428,152,38,85.4
43.7,7.5,90,25,6.3,3.1,0.3,0.428,152,38,87.3
43.7,7.5,120,25,6.3,3.1,0.3,0.428,152,38,88.5
43.7,7.5,180,25,6.3,3.1,0.3,0.428,152,38,90.2
43.7,7.5,365,25,6.3,3.1,0.3,0.428,152,38,92.2
55.2,8.9,28,25,0.8,2.85,0.33,0.47,176,41.7,67.3
55.2,8.9,28,25,0.8,2.85,0.33,0.47,168,38.8,67.4
55.2,8.9,28,25,0.8,2.85,0.33,0.47,160,36.1,68
55.2,8.9,28,25,0.8,2.85,0.33,0.47,153,33.5,69.1
55.2,8.9,28,25,0.8,2.85,0.33,0.47,166,35,68
55.2,8.9,28,25,0.8,2.85,0.33,0.47,160,36,68
55.2,8.9,28,25,0.8,2.85,0.33,0.47,155,37,69.3
55.2,8.9,28,25,0.8,2.85,0.33,0.47,149,38,73.5
55.2,8.9,28,25,0.8,2.85,0.33,0.47,144,39,68.8
55.2,8.9,28,25,0.8,2.85,0.33,0.47,153,33.5,69.1
55.2,8.9,28,25,0.8,2.85,0.33,0.47,147,34.5,69.2
55.2,8.9,28,25,0.8,2.85,0.33,0.47,145,35,70.8
55.2,8.9,28,25,0.8,2.85,0.33,0.47,142,35.5,71.9
55.2,8.9,28,25,0.8,2.85,0.33,0.47,139,36,70.3
55.2,8.9,28,25,0.8,2.85,0.45,0.47,173,38,46.3
55.2,8.9,28,25,0.8,2.85,0.4,0.47,164,38,55
55.2,8.9,28,25,0.8,2.85,0.35,0.47,154,38,66.5
55.2,8.9,28,25,0.8,2.85,0.33,0.47,149,38,73.5
55.2,8.9,28,25,0.8,2.85,0.32,0.47,147,38,74.3
55.2,8.9,28,25,0.8,2.85,0.3,0.47,142,38,82.5
55.2,8.9,28,25,0.8,2.85,0.25,0.47,128,38,70.8
55.2,8.9,28,25,0.8,2.85,0.3,0.43,120,38,78
55.2,8.9,28,25,0.8,2.85,0.3,0.43,142,38,82.5
55.2,8.9,28,25,0.8,2.85,0.3,0.43,163,38,76.5
55.2,8.9,28,25,0.8,2.85,0.3,0.43,184,38,76
55.2,8.9,28,25,0.8,2.85,0.3,0.43,206,38,74.2
55.2,8.9,28,25,0.8,2.85,0.3,0.43,248,38,74
55.2,8.9,28,25,0.8,2.85,0.3,0.43,291,38,74
52.6,9.4,7,25,0,3.1,0.55,0.55,180,42,24.3
52.6,9.4,28,25,0,3.1,0.55,0.55,180,42,34.6
52.6,9.4,7,25,3,3.1,0.55,0.55,180,42,24.8
52.6,9.4,28,25,3,3.1,0.55,0.55,180,42,34.9
52.6,9.4,7,25,5,3.1,0.55,0.55,180,42,25.9
52.6,9.4,28,25,5,3.1,0.55,0.55,180,42,35.9
52.6,9.4,7,25,7,3.1,0.55,0.55,180,42,25.5
52.6,9.4,28,25,7,3.1,0.55,0.55,180,42,36.4
52.6,9.4,7,25,10,3.1,0.55,0.55,180,42,26.3
52.6,9.4,28,25,10,3.1,0.55,0.55,180,42,37.9
52.6,9.4,7,25,15,3.1,0.55,0.55,180,42,27.4
52.6,9.4,28,25,15,3.1,0.55,0.55,180,42,38.2
52.6,9.4,7,25,20,3.1,0.55,0.55,180,42,25.7
